audit_id,audit_name,audit_period,audit_scope_note,event_name,requirement_id,requirement_text,basis_type,basis_name,basis_locator,basis_url,check_status,checked_at,checked_by,neutrality_note,remarks,row_id
,,,,採用選考実施,LH-REQ-HIRE02-001,採用選考前における労働条件情報の明示状況,law,職業安定法,第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000022
,,,,採用選考実施,LH-REQ-HIRE02-002,採用選考における業務内容の事実適合性,law,職業安定法,第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000023
,,,,採用選考実施,LH-REQ-HIRE02-003,採用選考における就業場所の事実適合性,law,職業安定法,第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000024
,,,,採用選考実施,LH-REQ-HIRE02-004,採用選考における労働時間の事実適合性,law,職業安定法,第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000025
,,,,採用選考実施,LH-REQ-HIRE02-005,採用選考における賃金内容の事実適合性,law,職業安定法,第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000026
,,,,採用選考実施,LH-REQ-HIRE02-006,採用選考における雇用期間有無の事実適合性,law,職業安定法,第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000027
,,,,採用選考実施,LH-REQ-HIRE02-007,採用選考関連情報における虚偽表示の有無,law,職業安定法,第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000028
,,,,採用選考実施,LH-REQ-HIRE02-008,採用選考関連情報における誤認表示の有無,law,職業安定法,第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000029
,,,,採用選考実施,LH-REQ-HIRE02-009,採用選考における性別差別的取扱いの有無,law,男女雇用機会均等法,第5条／第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000030
,,,,採用選考実施,LH-REQ-HIRE02-010,採用選考基準または判断要素における性別条件の有無,law,男女雇用機会均等法,第5条／第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000031
,,,,採用選考実施,LH-REQ-HIRE02-011,採用選考過程における性別限定または区別的取扱いの有無,law,男女雇用機会均等法,第5条／第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000032
,,,,採用選考実施,LH-REQ-HIRE02-012,採用選考関連説明等における性別差別的表現の有無,law,男女雇用機会均等法,第5条／第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000033
,,,,採用選考実施,LH-REQ-HIRE02-013,採用選考における年齢差別的取扱いの有無,law,労働施策の総合的な推進並びに労働者の雇用の安定及び職業生活の充実等に関する法律,第9条,https://laws.e-gov.go.jp/law/341AC0000000132/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000034
,,,,採用選考実施,LH-REQ-HIRE02-014,採用選考基準または判断要素における年齢条件の有無,law,労働施策の総合的な推進並びに労働者の雇用の安定及び職業生活の充実等に関する法律,第9条,https://laws.e-gov.go.jp/law/341AC0000000132/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000035
,,,,採用選考実施,LH-REQ-HIRE02-015,採用選考過程における年齢区別的取扱いの有無,law,労働施策の総合的な推進並びに労働者の雇用の安定及び職業生活の充実等に関する法律,第9条,https://laws.e-gov.go.jp/law/341AC0000000132/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000036
,,,,採用選考実施,LH-REQ-HIRE02-016,採用選考関連説明等における年齢差別的記載の有無,law,労働施策の総合的な推進並びに労働者の雇用の安定及び職業生活の充実等に関する法律,第9条,https://laws.e-gov.go.jp/law/341AC0000000132/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000037
,,,,採用選考実施,LH-REQ-HIRE02-017,採用選考関連の個人情報取得における不正取得の有無,law,個人情報の保護に関する法律,第17条／第18条,https://laws.e-gov.go.jp/law/415AC0000000057/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000038
,,,,採用選考実施,LH-REQ-HIRE02-018,採用選考関連で取得する個人情報の取得方法の適法性,law,個人情報の保護に関する法律,第17条／第18条,https://laws.e-gov.go.jp/law/415AC0000000057/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000039
,,,,採用選考実施,LH-REQ-HIRE02-019,採用選考のために取得する個人情報の利用目的特定状況,law,個人情報の保護に関する法律,第17条／第18条,https://laws.e-gov.go.jp/law/415AC0000000057/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000040
,,,,採用選考実施,LH-REQ-HIRE02-020,採用選考関連の個人情報取得時における利用目的の通知または公表状況,law,個人情報の保護に関する法律,第17条／第18条,https://laws.e-gov.go.jp/law/415AC0000000057/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000041
,,,,採用選考実施,LH-REQ-HIRE02-021,利用目的の通知または公表の実施時期,law,個人情報の保護に関する法律,第17条／第18条,https://laws.e-gov.go.jp/law/415AC0000000057/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000042
