audit_id,audit_name,audit_period,audit_scope_note,event_name,requirement_id,requirement_text,basis_type,basis_name,basis_locator,basis_url,check_status,checked_at,checked_by,neutrality_note,remarks,row_id
,,,,雇用契約の新規締結,LH-REQ-CONT01-001,雇用契約締結時の賃金に関する労働条件の明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000141
,,,,雇用契約の新規締結,LH-REQ-CONT01-002,雇用契約締結時の労働時間に関する労働条件の明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000142
,,,,雇用契約の新規締結,LH-REQ-CONT01-003,雇用契約締結時の就業場所に関する労働条件の明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000143
,,,,雇用契約の新規締結,LH-REQ-CONT01-004,雇用契約締結時の業務内容の明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000144
,,,,雇用契約の新規締結,LH-REQ-CONT01-005,雇用契約締結時の労働条件の書面明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000145
,,,,雇用契約の新規締結,LH-REQ-CONT01-006,雇用契約締結後の労働条件変更内容の明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000146
,,,,雇用契約の新規締結,LH-REQ-CONT01-007,雇用契約新規締結時の業務内容の明確化状況,law,職業安定法,第5条の3,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000147
,,,,雇用契約の新規締結,LH-REQ-CONT01-008,雇用契約新規締結時の就業場所の明確化状況,law,職業安定法,第5条の3,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000148
,,,,雇用契約の新規締結,LH-REQ-CONT01-009,雇用契約新規締結時の賃金内容の明確化状況,law,職業安定法,第5条の3,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000149
,,,,雇用契約の新規締結,LH-REQ-CONT01-010,雇用契約新規締結時の労働時間に関する事項の明確性,law,職業安定法,第5条の3,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000150
,,,,雇用契約の新規締結,LH-REQ-CONT01-011,雇用契約新規締結時の雇用期間有無の明確性,law,職業安定法,第5条の3,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000151
,,,,雇用契約の新規締結,LH-REQ-CONT01-012,雇用契約新規締結時に示される労働条件等の虚偽表示の有無,law,職業安定法,第5条の3,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000152
,,,,雇用契約の新規締結,LH-REQ-CONT01-013,雇用契約新規締結時に示される労働条件等の誤認表示の有無,law,職業安定法,第5条の3,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000153
,,,,雇用契約の新規締結,LH-REQ-CONT01-014,雇用契約新規締結時に定める賃金額の最低賃金適合性,law,最低賃金法,第4条,https://laws.e-gov.go.jp/law/334AC0000000137/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000154
,,,,雇用契約の新規締結,LH-REQ-CONT01-015,雇用契約内容における最低賃金未満賃金設定の有無,law,最低賃金法,第4条,https://laws.e-gov.go.jp/law/334AC0000000137/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000155
,,,,雇用契約の新規締結,LH-REQ-CONT01-016,雇用契約に基づく実支払賃金の最低賃金適合性,law,最低賃金法,第4条,https://laws.e-gov.go.jp/law/334AC0000000137/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000156
,,,,雇用契約の新規締結,LH-REQ-CONT01-017,雇用契約新規締結時における性別差別的取扱いの有無,law,男女雇用機会均等法,第5条／第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000157
,,,,雇用契約の新規締結,LH-REQ-CONT01-018,雇用契約締結条件における性別限定または区別の有無,law,男女雇用機会均等法,第5条／第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000158
,,,,雇用契約の新規締結,LH-REQ-CONT01-019,雇用契約新規締結時の労働条件内容における性別不利益差の有無,law,男女雇用機会均等法,第5条／第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000159
,,,,雇用契約の新規締結,LH-REQ-CONT01-020,雇用契約締結に関する説明または通知内容における性別差別的表現の有無,law,男女雇用機会均等法,第5条／第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000160
