audit_id,audit_name,audit_period,audit_scope_note,event_name,requirement_id,requirement_text,basis_type,basis_name,basis_locator,basis_url,check_status,checked_at,checked_by,neutrality_note,remarks,row_id
,,,,賃金制度を設計する,LH-REQ-CONT14-001,賃金の通貨支払原則への適合状況,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000675
,,,,賃金制度を設計する,LH-REQ-CONT14-002,賃金の労働者直接支払原則への適合状況,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000676
,,,,賃金制度を設計する,LH-REQ-CONT14-003,賃金の全額支払原則への適合状況,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000677
,,,,賃金制度を設計する,LH-REQ-CONT14-004,賃金の毎月1回以上・一定期日支払原則への適合状況,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000678
,,,,賃金制度を設計する,LH-REQ-CONT14-005,賃金制度の最低賃金法適合性,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000679
,,,,賃金制度を設計する,LH-REQ-CONT14-006,最低賃金額未満の賃金設定有無,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000680
,,,,賃金制度を設計する,LH-REQ-CONT14-007,賃金に関する事項の就業規則記載事項該当性,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000681
,,,,賃金制度を設計する,LH-REQ-CONT14-008,就業規則における賃金の決定・計算・支払方法の規定状況,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000682
,,,,賃金制度を設計する,LH-REQ-CONT14-009,就業規則における賃金の決定・計算および支払方法の規定状況,law,労働基準法施行規則,第54条,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000683
,,,,賃金制度を設計する,LH-REQ-CONT14-010,賃金の締切日および支払時期の設定状況,law,労働基準法施行規則,第54条,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000684
,,,,賃金制度を設計する,LH-REQ-CONT14-011,賃金制度における賃金額の最低賃金額以上確保状況,law,最低賃金法,第3条,https://laws.e-gov.go.jp/law/334AC0000000137,,,,本行は要件の列挙であり判断を含まない,,LH-000685
,,,,賃金制度を設計する,LH-REQ-CONT14-012,最低賃金適用労働者範囲との適合状況,law,最低賃金法,第3条,https://laws.e-gov.go.jp/law/334AC0000000137,,,,本行は要件の列挙であり判断を含まない,,LH-000686
,,,,賃金制度を設計する,LH-REQ-CONT14-013,賃金制度における性別差別的取扱い有無,law,男女雇用機会均等法,第4条,https://laws.e-gov.go.jp/law/347AC0000000113,,,,本行は要件の列挙であり判断を含まない,,LH-000687
,,,,賃金制度を設計する,LH-REQ-CONT14-014,同一労働に対する性別を理由とする賃金差の有無,law,男女雇用機会均等法,第4条,https://laws.e-gov.go.jp/law/347AC0000000113,,,,本行は要件の列挙であり判断を含まない,,LH-000688
