audit_id,audit_name,audit_period,audit_scope_note,event_name,requirement_id,requirement_text,basis_type,basis_name,basis_locator,basis_url,check_status,checked_at,checked_by,neutrality_note,remarks,row_id
,,,,就業規則を変更する,LH-REQ-CONT11-001,就業規則変更の有無,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000599
,,,,就業規則を変更する,LH-REQ-CONT11-002,変更後就業規則への法定事項包含状況,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000600
,,,,就業規則を変更する,LH-REQ-CONT11-003,変更後就業規則の所轄労働基準監督署への届出状況,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000601
,,,,就業規則を変更する,LH-REQ-CONT11-004,就業規則変更時における過半数代表者意見聴取状況,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000602
,,,,就業規則を変更する,LH-REQ-CONT11-005,変更後就業規則への意見書添付状況,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000603
,,,,就業規則を変更する,LH-REQ-CONT11-006,変更後制裁規定の種類および程度の明確性,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000604
,,,,就業規則を変更する,LH-REQ-CONT11-007,制裁規定の相当性,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000605
,,,,就業規則を変更する,LH-REQ-CONT11-008,変更後就業規則への必須記載事項の包含状況,law,労働基準法施行規則,第54条,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000606
,,,,就業規則を変更する,LH-REQ-CONT11-009,条件該当時における任意記載事項の反映状況,law,労働基準法施行規則,第54条,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000607
,,,,就業規則を変更する,LH-REQ-CONT11-010,変更後就業規則内容の合理性,law,労働契約法,第7条／第10条,https://laws.e-gov.go.jp/law/417AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000608
,,,,就業規則を変更する,LH-REQ-CONT11-011,変更後就業規則の労働者への周知状況,law,労働契約法,第7条／第10条,https://laws.e-gov.go.jp/law/417AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000609
,,,,就業規則を変更する,LH-REQ-CONT11-012,周知された変更後就業規則の労働契約内容該当性,law,労働契約法,第7条／第10条,https://laws.e-gov.go.jp/law/417AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000610
,,,,就業規則を変更する,LH-REQ-CONT11-013,就業規則変更の労働条件変更該当性,law,労働契約法,第7条／第10条,https://laws.e-gov.go.jp/law/417AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000611
,,,,就業規則を変更する,LH-REQ-CONT11-014,労働条件変更の合理性,law,労働契約法,第7条／第10条,https://laws.e-gov.go.jp/law/417AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000612
,,,,就業規則を変更する,LH-REQ-CONT11-015,変更後就業規則における性別差別的取扱いの有無,law,男女雇用機会均等法,第8条,https://laws.e-gov.go.jp/law/347AC0000000113,,,,本行は要件の列挙であり判断を含まない,,LH-000613
,,,,就業規則を変更する,LH-REQ-CONT11-016,性別を理由とする不利益取扱い規定の有無,law,男女雇用機会均等法,第8条,https://laws.e-gov.go.jp/law/347AC0000000113,,,,本行は要件の列挙であり判断を含まない,,LH-000614
