audit_id,audit_name,audit_period,audit_scope_note,event_name,requirement_id,requirement_text,basis_type,basis_name,basis_locator,basis_url,check_status,checked_at,checked_by,neutrality_note,remarks,row_id
,,,,内定通知実施,LH-REQ-HIRE03-001,労働契約締結時における賃金に関する労働条件の明示,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000043
,,,,内定通知実施,LH-REQ-HIRE03-002,労働契約締結時における労働時間に関する労働条件の明示,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000044
,,,,内定通知実施,LH-REQ-HIRE03-003,労働契約締結時における就業場所に関する労働条件の明示,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000045
,,,,内定通知実施,LH-REQ-HIRE03-004,労働契約締結時における業務内容の明示,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000046
,,,,内定通知実施,LH-REQ-HIRE03-005,労働条件明示の書面交付状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000047
,,,,内定通知実施,LH-REQ-HIRE03-006,労働条件変更時における変更内容の明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000048
,,,,内定通知実施,LH-REQ-HIRE03-007,内定通知において提示する業務内容,law,職業安定法,第5条の3／第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000049
,,,,内定通知実施,LH-REQ-HIRE03-008,内定通知において提示する就業場所,law,職業安定法,第5条の3／第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000050
,,,,内定通知実施,LH-REQ-HIRE03-009,内定通知において提示する労働時間内容,law,職業安定法,第5条の3／第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000051
,,,,内定通知実施,LH-REQ-HIRE03-010,内定通知において提示する賃金内容,law,職業安定法,第5条の3／第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000052
,,,,内定通知実施,LH-REQ-HIRE03-011,内定通知において提示する雇用期間の有無,law,職業安定法,第5条の3／第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000053
,,,,内定通知実施,LH-REQ-HIRE03-012,内定通知における労働条件の虚偽表示の有無,law,職業安定法,第5条の3／第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000054
,,,,内定通知実施,LH-REQ-HIRE03-013,内定通知における労働条件の誤認表示の有無,law,職業安定法,第5条の3／第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000055
,,,,内定通知実施,LH-REQ-HIRE03-014,内定通知における労働条件等情報の事実適合性,law,職業安定法,第5条の3／第5条の4,https://laws.e-gov.go.jp/law/322AC0000000141/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000056
,,,,内定通知実施,LH-REQ-HIRE03-015,内定通知における性別差別的取扱いの有無,law,男女雇用機会均等法,第5条／第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000057
,,,,内定通知実施,LH-REQ-HIRE03-016,内定判断または通知内容における性別条件または区別の有無,law,男女雇用機会均等法,第5条／第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000058
,,,,内定通知実施,LH-REQ-HIRE03-017,内定通知内容における性別限定表現または性別不利益取扱い表示の有無,law,男女雇用機会均等法,第5条／第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000059
,,,,内定通知実施,LH-REQ-HIRE03-018,内定通知に至る採用判断における性別非該当性,law,男女雇用機会均等法,第5条／第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000060
,,,,内定通知実施,LH-REQ-HIRE03-019,内定通知に至る採用判断における年齢差別的取扱いの有無,law,労働施策の総合的な推進並びに労働者の雇用の安定及び職業生活の充実等に関する法律,第9条,https://laws.e-gov.go.jp/law/341AC0000000132/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000061
,,,,内定通知実施,LH-REQ-HIRE03-020,内定付与または不付与の判断基準における年齢条件の有無,law,労働施策の総合的な推進並びに労働者の雇用の安定及び職業生活の充実等に関する法律,第9条,https://laws.e-gov.go.jp/law/341AC0000000132/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000062
,,,,内定通知実施,LH-REQ-HIRE03-021,内定通知内容における年齢区別的取扱い表示の有無,law,労働施策の総合的な推進並びに労働者の雇用の安定及び職業生活の充実等に関する法律,第9条,https://laws.e-gov.go.jp/law/341AC0000000132/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000063
,,,,内定通知実施,LH-REQ-HIRE03-022,内定に関する説明または通知における年齢不利益取扱い表示の有無,law,労働施策の総合的な推進並びに労働者の雇用の安定及び職業生活の充実等に関する法律,第9条,https://laws.e-gov.go.jp/law/341AC0000000132/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000064
,,,,内定通知実施,LH-REQ-HIRE03-023,内定通知関連の個人情報利用目的の特定状況,law,個人情報の保護に関する法律,第18条,https://laws.e-gov.go.jp/law/415AC0000000057/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000065
,,,,内定通知実施,LH-REQ-HIRE03-024,内定通知関連の個人情報取得時における利用目的の通知または公表状況,law,個人情報の保護に関する法律,第18条,https://laws.e-gov.go.jp/law/415AC0000000057/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000066
,,,,内定通知実施,LH-REQ-HIRE03-025,利用目的の通知または公表の実施時期,law,個人情報の保護に関する法律,第18条,https://laws.e-gov.go.jp/law/415AC0000000057/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000067
,,,,内定通知実施,LH-REQ-HIRE03-026,特定利用目的範囲内での個人情報取扱状況,law,個人情報の保護に関する法律,第18条,https://laws.e-gov.go.jp/law/415AC0000000057/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000068
