audit_id,audit_name,audit_period,audit_scope_note,event_name,requirement_id,requirement_text,basis_type,basis_name,basis_locator,basis_url,check_status,checked_at,checked_by,neutrality_note,remarks,row_id
,,,,基本給を決定する,LH-REQ-CONT15-001,基本給の通貨支払原則への適合状況,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000689
,,,,基本給を決定する,LH-REQ-CONT15-002,基本給の労働者直接支払原則への適合状況,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000690
,,,,基本給を決定する,LH-REQ-CONT15-003,基本給の全額支払原則への適合状況,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000691
,,,,基本給を決定する,LH-REQ-CONT15-004,基本給の毎月1回以上・一定期日支払原則への適合状況,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000692
,,,,基本給を決定する,LH-REQ-CONT15-005,基本給額の最低賃金法適合性,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000693
,,,,基本給を決定する,LH-REQ-CONT15-006,基本給額の最低賃金額未満設定有無,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000694
,,,,基本給を決定する,LH-REQ-CONT15-007,基本給額の適用最低賃金額以上確保状況,law,最低賃金法,第3条,https://laws.e-gov.go.jp/law/334AC0000000137,,,,本行は要件の列挙であり判断を含まない,,LH-000695
,,,,基本給を決定する,LH-REQ-CONT15-008,適用最低賃金額区分との合致状況,law,最低賃金法,第3条,https://laws.e-gov.go.jp/law/334AC0000000137,,,,本行は要件の列挙であり判断を含まない,,LH-000696
,,,,基本給を決定する,LH-REQ-CONT15-009,基本給に関する事項の就業規則記載事項該当性,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000697
,,,,基本給を決定する,LH-REQ-CONT15-010,就業規則における基本給の決定または計算事項の規定状況,law,労働基準法,第24条／第28条／第89条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000698
,,,,基本給を決定する,LH-REQ-CONT15-011,就業規則における賃金決定・計算方法としての基本給の位置付け状況,law,労働基準法施行規則,第54条,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000699
,,,,基本給を決定する,LH-REQ-CONT15-012,基本給に関する賃金締切日および支払時期の設定状況,law,労働基準法施行規則,第54条,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000700
,,,,基本給を決定する,LH-REQ-CONT15-013,基本給決定における性別差別的取扱い有無,law,男女雇用機会均等法,第4条,https://laws.e-gov.go.jp/law/347AC0000000113,,,,本行は要件の列挙であり判断を含まない,,LH-000701
,,,,基本給を決定する,LH-REQ-CONT15-014,同一労働に対する性別を理由とする基本給差の有無,law,男女雇用機会均等法,第4条,https://laws.e-gov.go.jp/law/347AC0000000113,,,,本行は要件の列挙であり判断を含まない,,LH-000702
