audit_id,audit_name,audit_period,audit_scope_note,event_name,requirement_id,requirement_text,basis_type,basis_name,basis_locator,basis_url,check_status,checked_at,checked_by,neutrality_note,remarks,row_id
,,,,就業規則を作成する,LH-REQ-CONT10-001,就業規則作成義務の対象該当性,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000583
,,,,就業規則を作成する,LH-REQ-CONT10-002,法定事項を含む就業規則の作成状況,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000584
,,,,就業規則を作成する,LH-REQ-CONT10-003,就業規則の所轄労働基準監督署への届出状況,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000585
,,,,就業規則を作成する,LH-REQ-CONT10-004,就業規則作成時における過半数代表者意見聴取状況,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000586
,,,,就業規則を作成する,LH-REQ-CONT10-005,意見書の作成および就業規則への添付状況,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000587
,,,,就業規則を作成する,LH-REQ-CONT10-006,就業規則に定める制裁の種類および程度の明確性,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000588
,,,,就業規則を作成する,LH-REQ-CONT10-007,制裁規定の相当性,law,労働基準法,第89条／第90条／第91条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000589
,,,,就業規則を作成する,LH-REQ-CONT10-008,就業規則への必須記載事項の包含状況,law,労働基準法施行規則,第54条,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000590
,,,,就業規則を作成する,LH-REQ-CONT10-009,条件該当時における任意記載事項の反映状況,law,労働基準法施行規則,第54条,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000591
,,,,就業規則を作成する,LH-REQ-CONT10-010,就業規則内容の合理性,law,労働契約法,第7条／第10条,https://laws.e-gov.go.jp/law/417AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000592
,,,,就業規則を作成する,LH-REQ-CONT10-011,就業規則の労働者への周知状況,law,労働契約法,第7条／第10条,https://laws.e-gov.go.jp/law/417AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000593
,,,,就業規則を作成する,LH-REQ-CONT10-012,周知された就業規則の労働契約内容該当性,law,労働契約法,第7条／第10条,https://laws.e-gov.go.jp/law/417AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000594
,,,,就業規則を作成する,LH-REQ-CONT10-013,就業規則内容の労働条件変更該当性,law,労働契約法,第7条／第10条,https://laws.e-gov.go.jp/law/417AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000595
,,,,就業規則を作成する,LH-REQ-CONT10-014,労働条件変更の合理性,law,労働契約法,第7条／第10条,https://laws.e-gov.go.jp/law/417AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000596
,,,,就業規則を作成する,LH-REQ-CONT10-015,就業規則内容における性別差別的取扱いの有無,law,男女雇用機会均等法,第8条,https://laws.e-gov.go.jp/law/347AC0000000113,,,,本行は要件の列挙であり判断を含まない,,LH-000597
,,,,就業規則を作成する,LH-REQ-CONT10-016,性別を理由とする不利益取扱い規定の有無,law,男女雇用機会均等法,第8条,https://laws.e-gov.go.jp/law/347AC0000000113,,,,本行は要件の列挙であり判断を含まない,,LH-000598
