audit_id,audit_name,audit_period,audit_scope_note,event_name,requirement_id,requirement_text,basis_type,basis_name,basis_locator,basis_url,check_status,checked_at,checked_by,neutrality_note,remarks,row_id
,,,,採用条件を変更する,LH-REQ-HIRE07-001,変更後の労働条件内容の整理状況,law,職業安定法,第5条の3,https://laws.e-gov.go.jp/law/322AC0000000141,,,,本行は要件の列挙であり判断を含まない,,LH-000444
,,,,採用条件を変更する,LH-REQ-HIRE07-002,求職者に対する労働条件明示の有無,law,職業安定法,第5条の3,https://laws.e-gov.go.jp/law/322AC0000000141,,,,本行は要件の列挙であり判断を含まない,,LH-000445
,,,,採用条件を変更する,LH-REQ-HIRE07-003,明示した労働条件と事実との一致状況,law,職業安定法,第5条の3,https://laws.e-gov.go.jp/law/322AC0000000141,,,,本行は要件の列挙であり判断を含まない,,LH-000446
,,,,採用条件を変更する,LH-REQ-HIRE07-004,誤解を生じさせる表示の有無,law,職業安定法,第5条の3,https://laws.e-gov.go.jp/law/322AC0000000141,,,,本行は要件の列挙であり判断を含まない,,LH-000447
,,,,採用条件を変更する,LH-REQ-HIRE07-005,変更後労働条件の文書等による明示状況,law,職業安定法施行規則,第4条の2,https://laws.e-gov.go.jp/law/322M40000100012,,,,本行は要件の列挙であり判断を含まない,,LH-000448
,,,,採用条件を変更する,LH-REQ-HIRE07-006,明示方法の施行規則適合性,law,職業安定法施行規則,第4条の2,https://laws.e-gov.go.jp/law/322M40000100012,,,,本行は要件の列挙であり判断を含まない,,LH-000449
,,,,採用条件を変更する,LH-REQ-HIRE07-007,求職者が確認可能な形での労働条件明示状況,law,職業安定法施行規則,第4条の2,https://laws.e-gov.go.jp/law/322M40000100012,,,,本行は要件の列挙であり判断を含まない,,LH-000450
,,,,採用条件を変更する,LH-REQ-HIRE07-008,変更後の労働条件内容の整理状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000451
,,,,採用条件を変更する,LH-REQ-HIRE07-009,労働契約締結時における労働条件明示の有無,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000452
,,,,採用条件を変更する,LH-REQ-HIRE07-010,明示すべき労働条件項目の欠落有無,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000453
,,,,採用条件を変更する,LH-REQ-HIRE07-011,明示対象となる労働条件項目の整理状況,law,労働基準法施行規則,第5条,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000454
,,,,採用条件を変更する,LH-REQ-HIRE07-012,変更後内容の明示事項網羅性,law,労働基準法施行規則,第5条,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000455
,,,,採用条件を変更する,LH-REQ-HIRE07-013,明示事項の省略有無,law,労働基準法施行規則,第5条,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000456
,,,,採用条件を変更する,LH-REQ-HIRE07-014,変更後の労働条件内容の整理状況,law,労働契約法,第4条,https://laws.e-gov.go.jp/law/419AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000457
,,,,採用条件を変更する,LH-REQ-HIRE07-015,労働契約内容に関する労働者への説明状況,law,労働契約法,第4条,https://laws.e-gov.go.jp/law/419AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000458
,,,,採用条件を変更する,LH-REQ-HIRE07-016,労働条件内容についての相互理解促進措置,law,労働契約法,第4条,https://laws.e-gov.go.jp/law/419AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000459
,,,,採用条件を変更する,LH-REQ-HIRE07-017,採用条件変更における性別差別的取扱いの有無,law,男女雇用機会均等法,第5条・第6条,https://laws.e-gov.go.jp/law/347AC0000000113,,,,本行は要件の列挙であり判断を含まない,,LH-000460
,,,,採用条件を変更する,LH-REQ-HIRE07-018,募集および採用条件の男女均等性,law,男女雇用機会均等法,第5条・第6条,https://laws.e-gov.go.jp/law/347AC0000000113,,,,本行は要件の列挙であり判断を含まない,,LH-000461
,,,,採用条件を変更する,LH-REQ-HIRE07-019,短時間労働者・有期雇用労働者の労働条件整理状況,law,短時間・有期雇用労働法,第6条,https://laws.e-gov.go.jp/law/502AC0000000071,,,,本行は要件の列挙であり判断を含まない,,LH-000462
,,,,採用条件を変更する,LH-REQ-HIRE07-020,労働条件の文書等による明示状況,law,短時間・有期雇用労働法,第6条,https://laws.e-gov.go.jp/law/502AC0000000071,,,,本行は要件の列挙であり判断を含まない,,LH-000463
,,,,採用条件を変更する,LH-REQ-HIRE07-021,法令所定事項を含む明示内容,law,短時間・有期雇用労働法,第6条,https://laws.e-gov.go.jp/law/502AC0000000071,,,,本行は要件の列挙であり判断を含まない,,LH-000464
