audit_id,audit_name,audit_period,audit_scope_note,event_name,requirement_id,requirement_text,basis_type,basis_name,basis_locator,basis_url,check_status,checked_at,checked_by,neutrality_note,remarks,row_id
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-001,就業規則適用範囲変更の該当性,law,労働基準法,第89条／第90条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000626
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-002,変更後就業規則への法定事項包含状況,law,労働基準法,第89条／第90条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000627
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-003,変更後就業規則の所轄労働基準監督署への届出状況,law,労働基準法,第89条／第90条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000628
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-004,適用範囲変更時の過半数代表者意見聴取状況,law,労働基準法,第89条／第90条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000629
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-005,変更後就業規則への意見書添付状況,law,労働基準法,第89条／第90条,https://laws.e-gov.go.jp/law/322AC0000000049,,,,本行は要件の列挙であり判断を含まない,,LH-000630
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-006,就業規則における適用範囲規定の反映状況,law,労働基準法施行規則,第54条／第52条の2,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000631
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-007,必須記載事項の欠落有無,law,労働基準法施行規則,第54条／第52条の2,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000632
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-008,適用範囲変更後就業規則の周知状況,law,労働基準法施行規則,第54条／第52条の2,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000633
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-009,変更後適用範囲の労働者確認可能性,law,労働基準法施行規則,第54条／第52条の2,https://laws.e-gov.go.jp/law/322M40000100023,,,,本行は要件の列挙であり判断を含まない,,LH-000634
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-010,適用範囲変更の労働条件変更該当性,law,労働契約法,第10条,https://laws.e-gov.go.jp/law/417AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000635
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-011,労働条件変更の合理性,law,労働契約法,第10条,https://laws.e-gov.go.jp/law/417AC0000000128,,,,本行は要件の列挙であり判断を含まない,,LH-000636
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-012,適用範囲変更における性別差別的取扱いの有無,law,男女雇用機会均等法,第8条,https://laws.e-gov.go.jp/law/347AC0000000113,,,,本行は要件の列挙であり判断を含まない,,LH-000637
,,,,就業規則の適用範囲を変更する,LH-REQ-CONT13-013,性別を理由とする不利益な適用除外・限定の有無,law,男女雇用機会均等法,第8条,https://laws.e-gov.go.jp/law/347AC0000000113,,,,本行は要件の列挙であり判断を含まない,,LH-000638
