audit_id,audit_name,audit_period,audit_scope_note,event_name,requirement_id,requirement_text,basis_type,basis_name,basis_locator,basis_url,check_status,checked_at,checked_by,neutrality_note,remarks,row_id
,,,,雇用契約内容の変更,LH-REQ-CONT02-001,雇用契約内容変更時の労使合意成立状況,law,労働契約法,第8条／第9条／第10条,https://laws.e-gov.go.jp/law/419AC0000000128/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000161
,,,,雇用契約内容の変更,LH-REQ-CONT02-002,就業規則によらない雇用契約内容変更時の労働者同意状況,law,労働契約法,第8条／第9条／第10条,https://laws.e-gov.go.jp/law/419AC0000000128/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000162
,,,,雇用契約内容の変更,LH-REQ-CONT02-003,就業規則による雇用契約内容変更時の周知状況,law,労働契約法,第8条／第9条／第10条,https://laws.e-gov.go.jp/law/419AC0000000128/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000163
,,,,雇用契約内容の変更,LH-REQ-CONT02-004,就業規則変更による不利益変更時の合理性,law,労働契約法,第8条／第9条／第10条,https://laws.e-gov.go.jp/law/419AC0000000128/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000164
,,,,雇用契約内容の変更,LH-REQ-CONT02-005,就業規則変更内容および理由の明示状況,law,労働契約法,第8条／第9条／第10条,https://laws.e-gov.go.jp/law/419AC0000000128/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000165
,,,,雇用契約内容の変更,LH-REQ-CONT02-006,雇用契約内容変更時の変更後労働条件の明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000166
,,,,雇用契約内容の変更,LH-REQ-CONT02-007,変更後労働条件における賃金に関する事項の明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000167
,,,,雇用契約内容の変更,LH-REQ-CONT02-008,変更後労働条件における労働時間に関する事項の明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000168
,,,,雇用契約内容の変更,LH-REQ-CONT02-009,変更後労働条件における就業場所に関する事項の明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000169
,,,,雇用契約内容の変更,LH-REQ-CONT02-010,変更後労働条件における業務内容の明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000170
,,,,雇用契約内容の変更,LH-REQ-CONT02-011,労働条件変更時の書面明示状況,law,労働基準法,第15条,https://laws.e-gov.go.jp/law/322AC0000000049/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000171
,,,,雇用契約内容の変更,LH-REQ-CONT02-012,雇用契約内容変更後の賃金額の最低賃金適合性,law,最低賃金法,第4条,https://laws.e-gov.go.jp/law/334AC0000000137/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000172
,,,,雇用契約内容の変更,LH-REQ-CONT02-013,雇用契約内容変更に伴う最低賃金未満賃金設定の有無,law,最低賃金法,第4条,https://laws.e-gov.go.jp/law/334AC0000000137/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000173
,,,,雇用契約内容の変更,LH-REQ-CONT02-014,雇用契約内容変更後の実支払賃金の最低賃金適合性,law,最低賃金法,第4条,https://laws.e-gov.go.jp/law/334AC0000000137/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000174
,,,,雇用契約内容の変更,LH-REQ-CONT02-015,雇用契約内容変更時における性別差別的取扱いの有無,law,男女雇用機会均等法,第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000175
,,,,雇用契約内容の変更,LH-REQ-CONT02-016,雇用契約内容変更後の労働条件における性別不利益差の有無,law,男女雇用機会均等法,第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000176
,,,,雇用契約内容の変更,LH-REQ-CONT02-017,雇用契約内容変更時における性別限定条件または区別的取扱いの有無,law,男女雇用機会均等法,第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000177
,,,,雇用契約内容の変更,LH-REQ-CONT02-018,雇用契約内容変更に関する説明または通知内容における性別差別的表現の有無,law,男女雇用機会均等法,第6条,https://laws.e-gov.go.jp/law/347AC0000000113/,not_checked,,,本行は要件の列挙であり判断を含まない,,LH-000178
